"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"73","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 03:31:19,FALSE,NA,"857799360712773633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plushy_Plushy36",174,TRUE,FALSE,NA,NA
"74","Lobster thermidor 
#legobatmanmovie https://t.co/mrWZAdZlOX",FALSE,1,NA,2017-04-28 03:01:04,FALSE,NA,"857791750424862720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashempire",0,FALSE,FALSE,NA,NA
"75","All important movies end with a white screen. #LEGOBatmanMovie",FALSE,0,NA,2017-04-28 03:00:41,FALSE,NA,"857791652089540608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Draco_Mouth_Toy",0,FALSE,FALSE,NA,NA
"76","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 02:36:38,FALSE,NA,"857785597804597250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amezzicoscie",174,TRUE,FALSE,NA,NA
"77","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 02:31:42,FALSE,NA,"857784359365083139",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GenAntilles",174,TRUE,FALSE,NA,NA
"78","RT @BillyVegasBlog: https://t.co/l4V29WRWrU My review of the #LEGOBatmanMovie is up on the blog! Read, comment, enjoy! #Batman #Lego #Movie…",FALSE,0,NA,2017-04-28 02:30:34,FALSE,NA,"857784074110414848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blythe1969",10,TRUE,FALSE,NA,NA
"79","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 02:22:11,FALSE,NA,"857781964652367873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judyozzy1",174,TRUE,FALSE,NA,NA
"80","Hey #BOSSBABY fans! We need some fan video mixtapes like this #LEGOBatmanMovie version: https://t.co/w6SpkYL8VX We'll promote them!",FALSE,0,NA,2017-04-28 02:01:04,FALSE,NA,"857776648992825345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AddoZones",0,FALSE,FALSE,NA,NA
"81","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 01:56:24,FALSE,NA,"857775473102700544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LEGOLANDTokyo",174,TRUE,FALSE,NA,NA
"82","Joker tried to crash #nationalpenguinday and #nationalbringyourkidtoworkday. #lego #thejoker #penguin #batman… https://t.co/4h3qjFJsBt",FALSE,0,NA,2017-04-28 01:52:05,TRUE,NA,"857774388053250048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BPWeaver",0,FALSE,FALSE,NA,NA
"83","RT @LEGOBatmanMovie: Always give credit where credit’s due, unless Batman deserves all the credit. Then scratch that. #LEGOBatmanMovie http…",FALSE,0,NA,2017-04-28 01:41:49,FALSE,NA,"857771804290449408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goku405g",119,TRUE,FALSE,NA,NA
"84","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 01:41:29,FALSE,NA,"857771721511665664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BryanGaming64",174,TRUE,FALSE,NA,NA
"85","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 00:59:03,FALSE,NA,"857761042801274880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maria_katherine",174,TRUE,FALSE,NA,NA
"86","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 00:36:08,FALSE,NA,"857755274320281600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jakeops02",174,TRUE,FALSE,NA,NA
"87","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-28 00:06:41,FALSE,NA,"857747863853449217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaret_g",174,TRUE,FALSE,NA,NA
"88","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 23:52:55,FALSE,NA,"857744399698194432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","N1nja_D0g_DB",174,TRUE,FALSE,NA,NA
"89","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 23:39:17,FALSE,NA,"857740968061157376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fstcvc19",174,TRUE,FALSE,NA,NA
"90","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 23:29:26,FALSE,NA,"857738487164022784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lc_bradley",174,TRUE,FALSE,NA,NA
"91","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 23:24:35,FALSE,NA,"857737267691106306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sportsandboobs",174,TRUE,FALSE,NA,NA
"92","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 22:58:10,FALSE,NA,"857730619798732801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsDjDarkSide",174,TRUE,FALSE,NA,NA
"93","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 22:39:31,FALSE,NA,"857725928100831232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DrJimmyandBOB",174,TRUE,FALSE,NA,NA
"94","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 22:22:36,FALSE,NA,"857721671167365120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrickSkywalker",174,TRUE,FALSE,NA,NA
"95","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 22:22:17,FALSE,NA,"857721591425368064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","metlhed77",174,TRUE,FALSE,NA,NA
"96","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 22:17:13,FALSE,NA,"857720316050776064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NalaneSingh",174,TRUE,FALSE,NA,NA
"97","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 22:03:14,FALSE,NA,"857716794626199552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chiefbqn",174,TRUE,FALSE,NA,NA
"98","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:58:22,FALSE,NA,"857715572624293888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mom2NickandTony",174,TRUE,FALSE,NA,NA
"99","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:54:30,FALSE,NA,"857714599738580992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sohpez",174,TRUE,FALSE,NA,NA
"100","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:51:51,FALSE,NA,"857713931246329857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neptuneprobably",174,TRUE,FALSE,NA,NA
"101","RT @BricksToLife: Win #LEGOBatmanMovie Story Pack From @BricksToLife! https://t.co/Y7wSnBLVhM #LegoDimensions @LegoDimensions https://t.co/…",FALSE,0,NA,2017-04-27 21:46:35,FALSE,NA,"857712605758189570",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kTjWLJmJcRc2R0U",421,TRUE,FALSE,NA,NA
"102","RT @AMCTheatres: FOLLOW &amp; RT for a chance to win this @DolbyCinema exclusive poster for #LEGOBatmanMovie! Get #DolbyCinema tix now: https:/…",FALSE,0,NA,2017-04-27 21:44:56,FALSE,NA,"857712191809572864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jJzaOYWgY997gth",1184,TRUE,FALSE,NA,NA
"103","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:41:20,FALSE,NA,"857711283348656132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDoctorMolvi",174,TRUE,FALSE,NA,NA
"104","RT @LEGOBatmanMovie: Enter the Batcave and join the real LEGO Batman for a Batmersive VR Experience. #LEGOBatmanMovie https://t.co/xb6wXrlP…",FALSE,0,NA,2017-04-27 21:36:18,FALSE,NA,"857710017834778624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aloha3121",64,TRUE,FALSE,NA,NA
"105","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:31:18,FALSE,NA,"857708759308685312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dacoby6996",174,TRUE,FALSE,NA,NA
"106","RT @LEGOBatmanMovie: Always give credit where credit’s due, unless Batman deserves all the credit. Then scratch that. #LEGOBatmanMovie http…",FALSE,0,NA,2017-04-27 21:30:59,FALSE,NA,"857708681902907393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aloha3121",119,TRUE,FALSE,NA,NA
"107","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:30:35,FALSE,NA,"857708578404270080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blvckbarbiedoll",174,TRUE,FALSE,NA,NA
"108","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:28:16,FALSE,NA,"857707994875875328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KxngBoo",174,TRUE,FALSE,NA,NA
"109","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:27:24,FALSE,NA,"857707776495284224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xXCrossArrowXx",174,TRUE,FALSE,NA,NA
"110","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:21:20,FALSE,NA,"857706251853189120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRedRobin1",174,TRUE,FALSE,NA,NA
"111","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:19:21,FALSE,NA,"857705752110051328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VTECYO2",174,TRUE,FALSE,NA,NA
"112","He can't get his head on straight! 
#LEGO #LEGOBatmanMovie https://t.co/1N6I1f8C0t",FALSE,0,NA,2017-04-27 21:16:52,FALSE,NA,"857705127813238785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Xzamn",0,FALSE,FALSE,NA,NA
"113","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:09:20,FALSE,NA,"857703233585790976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kanchanok_15",174,TRUE,FALSE,NA,NA
"114","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:08:32,FALSE,NA,"857703031101698050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jdd100Jec",174,TRUE,FALSE,NA,NA
"115","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:08:17,FALSE,NA,"857702968430342145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amaanibee",174,TRUE,FALSE,NA,NA
"116","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 21:02:40,FALSE,NA,"857701554886979584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NewtINC",174,TRUE,FALSE,NA,NA
"117","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:57:52,FALSE,NA,"857700345081872384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eangels1064",174,TRUE,FALSE,NA,NA
"118","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:50:56,FALSE,NA,"857698600222064645",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vicentesky2887",174,TRUE,FALSE,NA,NA
"119","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:45:36,FALSE,NA,"857697258405593093",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeanFromSkyrim",174,TRUE,FALSE,NA,NA
"120","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:44:45,FALSE,NA,"857697044751843330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_Dangus",174,TRUE,FALSE,NA,NA
"121","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:36:57,FALSE,NA,"857695084460085249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","justints21",174,TRUE,FALSE,NA,NA
"122","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:27:28,FALSE,NA,"857692694335729664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gotravelhi",174,TRUE,FALSE,NA,NA
"123","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:26:22,FALSE,NA,"857692418182926337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tbuono52",174,TRUE,FALSE,NA,NA
"124","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:23:17,FALSE,NA,"857691641343234048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enjumakimaki",174,TRUE,FALSE,NA,NA
"125","Lego Videos on Youtube https://t.co/Qvbmvil5ee #LEGO #LEGOBatmanMovie #LEGODimensions #Minifigure #LegoBatman https://t.co/5P2NIbMN6b",FALSE,0,NA,2017-04-27 20:15:45,FALSE,NA,"857689748365856768",NA,"<a href=""http://example.com"" rel=""nofollow"">Twitter Tobor</a>","VOETBALSHIRTS15",0,FALSE,FALSE,NA,NA
"126","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:13:46,FALSE,NA,"857689248815763456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeminiJets31",174,TRUE,FALSE,NA,NA
"127","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:13:12,FALSE,NA,"857689104305332226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JBR_Games",174,TRUE,FALSE,NA,NA
"128","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:07:23,FALSE,NA,"857687642552623104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jacquikelly_",174,TRUE,FALSE,NA,NA
"129","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:04:34,FALSE,NA,"857686932666580993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JimmyJames500",174,TRUE,FALSE,NA,NA
"130","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:04:14,FALSE,NA,"857686848273076225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyT0nes",174,TRUE,FALSE,NA,NA
"131","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:01:59,FALSE,NA,"857686284210388992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","loclzonlyart",174,TRUE,FALSE,NA,NA
"132","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 20:01:22,FALSE,NA,"857686128689909761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoSAinterntl",174,TRUE,FALSE,NA,NA
"133","Wiener Wednesday on a Thursday! #weiner #weinerwednesday #lego #joker #batman #legobatmanmovie… https://t.co/hbO1oQiabB",FALSE,0,NA,2017-04-27 19:59:25,FALSE,NA,"857685634999255040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ctel",0,FALSE,FALSE,NA,NA
"134","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:55:35,FALSE,NA,"857684671425110016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aloha3121",174,TRUE,FALSE,NA,NA
"135","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:53:01,FALSE,NA,"857684026131324928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shivanshil",174,TRUE,FALSE,NA,NA
"136","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:52:55,FALSE,NA,"857684002458791943",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brick_tamer",174,TRUE,FALSE,NA,NA
"137","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:51:54,FALSE,NA,"857683746144825345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","april_resslerr_",174,TRUE,FALSE,NA,NA
"138","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:51:29,FALSE,NA,"857683640091803654",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","logan_wanda",174,TRUE,FALSE,NA,NA
"139","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:49:06,FALSE,NA,"857683039807295488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Idun2raptus",174,TRUE,FALSE,NA,NA
"140","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:47:44,FALSE,NA,"857682698688712706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TommOH",174,TRUE,FALSE,NA,NA
"141","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:45:56,FALSE,NA,"857682243862638592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spastic_Brains",174,TRUE,FALSE,NA,NA
"142","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:43:26,FALSE,NA,"857681615278845953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Marqz",174,TRUE,FALSE,NA,NA
"143","RT @cutiebatata: i'm love this movie?? also these two were a blessing #legobatman #LEGOBatmanMovie https://t.co/FjwnFXpd1L",FALSE,0,NA,2017-04-27 19:41:33,FALSE,NA,"857681140811014144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","waluigi_text",15,TRUE,FALSE,NA,NA
"144","RT @cutiebatata: i'm love this movie?? also these two were a blessing #legobatman #LEGOBatmanMovie https://t.co/FjwnFXpd1L",FALSE,0,NA,2017-04-27 19:40:33,FALSE,NA,"857680890402488320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Niki_McNugget",15,TRUE,FALSE,NA,NA
"145","RT @cutiebatata: i'm love this movie?? also these two were a blessing #legobatman #LEGOBatmanMovie https://t.co/FjwnFXpd1L",FALSE,0,NA,2017-04-27 19:40:04,FALSE,NA,"857680765236203520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KxngBoo",15,TRUE,FALSE,NA,NA
"146","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:38:43,FALSE,NA,"857680428458815489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linlaslin",174,TRUE,FALSE,NA,NA
"147","RT @cutiebatata: i'm love this movie?? also these two were a blessing #legobatman #LEGOBatmanMovie https://t.co/FjwnFXpd1L",FALSE,0,NA,2017-04-27 19:37:17,FALSE,NA,"857680068440621056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neptuneprobably",15,TRUE,FALSE,NA,NA
"148","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:36:52,FALSE,NA,"857679963679490048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josh_jovevski",174,TRUE,FALSE,NA,NA
"149","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:32:34,FALSE,NA,"857678878529159168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiryamG20728056",174,TRUE,FALSE,NA,NA
"150","RT @LEGOBatmanMovie: Batman never disappoints on #TakeYourChildToWorkDay. #LEGOBatmanMovie https://t.co/InZTvrvmON",FALSE,0,NA,2017-04-27 19:31:40,FALSE,NA,"857678651940196353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","notwhelmed",174,TRUE,FALSE,NA,NA
